Starting ...
cuda
Model properties:  ['affinity']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9853085210577864}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.7237588763237
Training Epoch: 0 | iteration: 1/262 | Loss: 0.7543302774429321
Training Epoch: 0 | iteration: 2/262 | Loss: 0.7415329813957214
Training Epoch: 0 | iteration: 3/262 | Loss: 0.7484872341156006
Training Epoch: 0 | iteration: 4/262 | Loss: 0.7799607515335083
Training Epoch: 0 | iteration: 5/262 | Loss: 0.7683947086334229
Training Epoch: 0 | iteration: 6/262 | Loss: 0.7879124879837036
Training Epoch: 0 | iteration: 7/262 | Loss: 0.741384744644165
Training Epoch: 0 | iteration: 8/262 | Loss: 0.7633590698242188
Training Epoch: 0 | iteration: 9/262 | Loss: 0.7439501285552979
Training Epoch: 0 | iteration: 10/262 | Loss: 0.784347653388977
Training Epoch: 0 | iteration: 11/262 | Loss: 0.7916355133056641
Training Epoch: 0 | iteration: 12/262 | Loss: 0.7108865976333618
Training Epoch: 0 | iteration: 13/262 | Loss: 0.7500659227371216
Training Epoch: 0 | iteration: 14/262 | Loss: 0.7561415433883667
Training Epoch: 0 | iteration: 15/262 | Loss: 0.761176586151123
Training Epoch: 0 | iteration: 16/262 | Loss: 0.7342932224273682
Training Epoch: 0 | iteration: 17/262 | Loss: 0.7382925748825073
Training Epoch: 0 | iteration: 18/262 | Loss: 0.7713278532028198
Training Epoch: 0 | iteration: 19/262 | Loss: 0.7480833530426025
Training Epoch: 0 | iteration: 20/262 | Loss: 0.7146312594413757
Training Epoch: 0 | iteration: 21/262 | Loss: 0.755408525466919
Training Epoch: 0 | iteration: 22/262 | Loss: 0.7808201909065247
Validating Epoch: 0 | iteration: 58/66 | Loss: 0.6310150623321533
Validating Epoch: 0 | iteration: 59/66 | Loss: 0.6224857568740845
Validating Epoch: 0 | iteration: 60/66 | Loss: 0.6395808458328247
Validating Epoch: 0 | iteration: 61/66 | Loss: 0.6075832843780518
Validating Epoch: 0 | iteration: 62/66 | Loss: 0.6720765829086304
Validating Epoch: 0 | iteration: 63/66 | Loss: 0.6325024366378784
Validating Epoch: 0 | iteration: 64/66 | Loss: 0.6410384774208069
Validating Epoch: 0 | iteration: 65/66 | Loss: 0.5884706377983093
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.99609375, 'Novelty': 1.0, 'Uniqueness': 0.9696078431372549}
Training Epoch: 1 | iteration: 0/262 | Loss: 0.7015649676322937
Training Epoch: 1 | iteration: 1/262 | Loss: 0.6826968193054199
Training Epoch: 1 | iteration: 2/262 | Loss: 0.7123631238937378
Training Epoch: 1 | iteration: 3/262 | Loss: 0.6916927099227905
Training Epoch: 1 | iteration: 4/262 | Loss: 0.6554863452911377
Training Epoch: 1 | iteration: 5/262 | Loss: 0.6706506013870239
Training Epoch: 1 | iteration: 6/262 | Loss: 0.6910186409950256
Training Epoch: 1 | iteration: 7/262 | Loss: 0.6215808987617493
Training Epoch: 1 | iteration: 8/262 | Loss: 0.7183031439781189
Training Epoch: 1 | iteration: 9/262 | Loss: 0.6753464937210083
Training Epoch: 1 | iteration: 10/262 | Loss: 0.680599570274353
Training Epoch: 1 | iteration: 11/262 | Loss: 0.7222990989685059
Training Epoch: 1 | iteration: 12/262 | Loss: 0.6613860130310059
Training Epoch: 1 | iteration: 13/262 | Loss: 0.6862848401069641
Training Epoch: 1 | iteration: 14/262 | Loss: 0.6781253814697266
Training Epoch: 1 | iteration: 15/262 | Loss: 0.650928258895874
Training Epoch: 1 | iteration: 16/262 | Loss: 0.7155297994613647
Training Epoch: 1 | iteration: 17/262 | Loss: 0.6861413717269897
Training Epoch: 1 | iteration: 18/262 | Loss: 0.6628713607788086
Training Epoch: 1 | iteration: 19/262 | Loss: 0.6955664157867432
Training Epoch: 1 | iteration: 20/262 | Loss: 0.687112033367157
Training Epoch: 1 | iteration: 21/262 | Loss: 0.7067628502845764
Training Epoch: 1 | iteration: 22/262 | Loss: 0.7224669456481934
Training Epoch: 1 | iteration: 23/262 | Loss: 0.6538201570510864
Training Epoch: 1 | iteration: 24/262 | Loss: 0.6653172373771667
Training Epoch: 1 | iteration: 25/262 | Loss: 0.663962185382843
Training Epoch: 1 | iteration: 26/262 | Loss: 0.6917561292648315
Training Epoch: 1 | iteration: 27/262 | Loss: 0.6661152839660645
Training Epoch: 1 | iteration: 28/262 | Loss: 0.6802383661270142
Training Epoch: 1 | iteration: 29/262 | Loss: 0.6593523025512695
Training Epoch: 1 | iteration: 30/262 | Loss: 0.6841283440589905
Training Epoch: 1 | iteration: 31/262 | Loss: 0.6799485087394714
Training Epoch: 1 | iteration: 32/262 | Loss: 0.6577755212783813
Training Epoch: 1 | iteration: 33/262 | Loss: 0.6398025751113892
Training Epoch: 1 | iteration: 34/262 | Loss: 0.6758809089660645
Training Epoch: 1 | iteration: 35/262 | Loss: 0.7020917534828186
Training Epoch: 1 | iteration: 36/262 | Loss: 0.7055118680000305
Training Epoch: 1 | iteration: 37/262 | Loss: 0.6954352855682373
Training Epoch: 1 | iteration: 38/262 | Loss: 0.7167103290557861
Training Epoch: 1 | iteration: 39/262 | Loss: 0.6712532043457031
Training Epoch: 1 | iteration: 40/262 | Loss: 0.6425110101699829
Training Epoch: 1 | iteration: 41/262 | Loss: 0.6338730454444885
Training Epoch: 1 | iteration: 42/262 | Loss: 0.6852314472198486
Training Epoch: 1 | iteration: 43/262 | Loss: 0.6660529375076294
Training Epoch: 1 | iteration: 44/262 | Loss: 0.6696003079414368
Training Epoch: 1 | iteration: 45/262 | Loss: 0.6491621136665344
Training Epoch: 1 | iteration: 46/262 | Loss: 0.682173490524292
Training Epoch: 1 | iteration: 47/262 | Loss: 0.7020614147186279
Training Epoch: 1 | iteration: 48/262 | Loss: 0.6838718056678772
Training Epoch: 1 | iteration: 49/262 | Loss: 0.7288066148757935
Training Epoch: 1 | iteration: 50/262 | Loss: 0.7202011346817017
Training Epoch: 1 | iteration: 51/262 | Loss: 0.649067223072052
Training Epoch: 1 | iteration: 52/262 | Loss: 0.6619237065315247
Training Epoch: 1 | iteration: 53/262 | Loss: 0.7104953527450562
Training Epoch: 1 | iteration: 54/262 | Loss: 0.6909315586090088
Training Epoch: 1 | iteration: 55/262 | Loss: 0.6223865747451782
Training Epoch: 1 | iteration: 56/262 | Loss: 0.6783888936042786
Training Epoch: 1 | iteration: 57/262 | Loss: 0.6918450593948364
Training Epoch: 1 | iteration: 58/262 | Loss: 0.6923767924308777
Training Epoch: 1 | iteration: 59/262 | Loss: 0.6657322645187378
Training Epoch: 1 | iteration: 60/262 | Loss: 0.687279224395752
Training Epoch: 1 | iteration: 61/262 | Loss: 0.6333514451980591
Training Epoch: 1 | iteration: 62/262 | Loss: 0.678679347038269
Training Epoch: 1 | iteration: 63/262 | Loss: 0.6629664301872253
Training Epoch: 1 | iteration: 64/262 | Loss: 0.6623916029930115
Training Epoch: 1 | iteration: 65/262 | Loss: 0.6721479892730713
Training Epoch: 1 | iteration: 66/262 | Loss: 0.6835245490074158
Training Epoch: 1 | iteration: 67/262 | Loss: 0.6623243093490601
Training Epoch: 1 | iteration: 68/262 | Loss: 0.7022737860679626
Training Epoch: 1 | iteration: 69/262 | Loss: 0.6480973958969116
Training Epoch: 1 | iteration: 70/262 | Loss: 0.6254968643188477
Training Epoch: 1 | iteration: 71/262 | Loss: 0.6580875515937805
Training Epoch: 1 | iteration: 72/262 | Loss: 0.6027371883392334
Training Epoch: 1 | iteration: 73/262 | Loss: 0.6624918580055237
Training Epoch: 1 | iteration: 74/262 | Loss: 0.6426968574523926
Training Epoch: 1 | iteration: 75/262 | Loss: 0.7076050639152527
Training Epoch: 1 | iteration: 76/262 | Loss: 0.7021114826202393
Training Epoch: 1 | iteration: 77/262 | Loss: 0.6857624053955078
Training Epoch: 1 | iteration: 78/262 | Loss: 0.6244350671768188
Training Epoch: 1 | iteration: 79/262 | Loss: 0.6325682401657104
Training Epoch: 1 | iteration: 80/262 | Loss: 0.6707518100738525
Training Epoch: 1 | iteration: 81/262 | Loss: 0.6452600955963135
Training Epoch: 1 | iteration: 82/262 | Loss: 0.6837111711502075
Training Epoch: 1 | iteration: 83/262 | Loss: 0.7142747640609741
Training Epoch: 1 | iteration: 84/262 | Loss: 0.6758918762207031
Training Epoch: 1 | iteration: 85/262 | Loss: 0.6391651630401611
Training Epoch: 1 | iteration: 86/262 | Loss: 0.6407634615898132
Training Epoch: 1 | iteration: 87/262 | Loss: 0.6430763006210327
Training Epoch: 1 | iteration: 88/262 | Loss: 0.7211524248123169
Training Epoch: 1 | iteration: 89/262 | Loss: 0.6376093626022339
Training Epoch: 1 | iteration: 90/262 | Loss: 0.6450510025024414
Training Epoch: 1 | iteration: 91/262 | Loss: 0.6478773951530457
Training Epoch: 1 | iteration: 92/262 | Loss: 0.6850390434265137
Training Epoch: 1 | iteration: 93/262 | Loss: 0.7013846635818481
Training Epoch: 1 | iteration: 94/262 | Loss: 0.6736297607421875
Training Epoch: 1 | iteration: 95/262 | Loss: 0.668758749961853
Training Epoch: 1 | iteration: 96/262 | Loss: 0.6405597925186157
Training Epoch: 1 | iteration: 97/262 | Loss: 0.6882717609405518
Training Epoch: 1 | iteration: 98/262 | Loss: 0.6210222244262695
Training Epoch: 1 | iteration: 99/262 | Loss: 0.6659213304519653
Training Epoch: 1 | iteration: 100/262 | Loss: 0.6775190234184265
Training Epoch: 1 | iteration: 101/262 | Loss: 0.7023696899414062
Training Epoch: 1 | iteration: 102/262 | Loss: 0.6843348741531372
Training Epoch: 1 | iteration: 103/262 | Loss: 0.668861985206604
Training Epoch: 1 | iteration: 104/262 | Loss: 0.629966676235199
Training Epoch: 1 | iteration: 105/262 | Loss: 0.6985564231872559
Training Epoch: 1 | iteration: 106/262 | Loss: 0.701991081237793
Training Epoch: 1 | iteration: 107/262 | Loss: 0.6186126470565796
Training Epoch: 1 | iteration: 108/262 | Loss: 0.6476916074752808
Training Epoch: 1 | iteration: 109/262 | Loss: 0.6407115459442139
Training Epoch: 1 | iteration: 110/262 | Loss: 0.7006745338439941
Training Epoch: 1 | iteration: 111/262 | Loss: 0.655599057674408
Training Epoch: 1 | iteration: 112/262 | Loss: 0.7872817516326904
Training Epoch: 1 | iteration: 113/262 | Loss: 0.723081111907959
Training Epoch: 1 | iteration: 114/262 | Loss: 0.6657052040100098
Training Epoch: 1 | iteration: 115/262 | Loss: 0.6390224695205688
Training Epoch: 1 | iteration: 116/262 | Loss: 0.6584991812705994
Training Epoch: 1 | iteration: 117/262 | Loss: 0.6876215934753418
Training Epoch: 1 | iteration: 118/262 | Loss: 0.6455724239349365
Training Epoch: 1 | iteration: 119/262 | Loss: 0.6303207874298096
Training Epoch: 1 | iteration: 120/262 | Loss: 0.627069354057312
Training Epoch: 1 | iteration: 121/262 | Loss: 0.643444836139679
Training Epoch: 1 | iteration: 122/262 | Loss: 0.6726022958755493
Training Epoch: 1 | iteration: 123/262 | Loss: 0.6577510833740234
Training Epoch: 1 | iteration: 124/262 | Loss: 0.6859130859375
Training Epoch: 1 | iteration: 125/262 | Loss: 0.714784562587738
Training Epoch: 1 | iteration: 126/262 | Loss: 0.6667730808258057
Training Epoch: 1 | iteration: 127/262 | Loss: 0.6963709592819214
Training Epoch: 1 | iteration: 128/262 | Loss: 0.6379029750823975
Training Epoch: 1 | iteration: 129/262 | Loss: 0.669756293296814
Training Epoch: 1 | iteration: 130/262 | Loss: 0.6704512238502502
Training Epoch: 1 | iteration: 131/262 | Loss: 0.6578457951545715
Training Epoch: 1 | iteration: 132/262 | Loss: 0.6610487699508667
Training Epoch: 1 | iteration: 133/262 | Loss: 0.7200874090194702
Training Epoch: 1 | iteration: 134/262 | Loss: 0.6849520802497864
Training Epoch: 1 | iteration: 135/262 | Loss: 0.7075931429862976
Training Epoch: 1 | iteration: 136/262 | Loss: 0.670992910861969
Training Epoch: 1 | iteration: 137/262 | Loss: 0.6832557916641235
Training Epoch: 1 | iteration: 138/262 | Loss: 0.6651201844215393
Training Epoch: 1 | iteration: 139/262 | Loss: 0.7090443968772888
Training Epoch: 1 | iteration: 140/262 | Loss: 0.7031385898590088
Training Epoch: 1 | iteration: 141/262 | Loss: 0.6403504610061646
Training Epoch: 1 | iteration: 142/262 | Loss: 0.6620710492134094
Training Epoch: 1 | iteration: 143/262 | Loss: 0.6897889375686646
Training Epoch: 1 | iteration: 144/262 | Loss: 0.6852336525917053
Training Epoch: 1 | iteration: 145/262 | Loss: 0.6851135492324829
Training Epoch: 1 | iteration: 146/262 | Loss: 0.6446381211280823
Training Epoch: 1 | iteration: 147/262 | Loss: 0.6823012232780457
Training Epoch: 1 | iteration: 148/262 | Loss: 0.610621452331543
Training Epoch: 1 | iteration: 149/262 | Loss: 0.6865764856338501
Training Epoch: 1 | iteration: 150/262 | Loss: 0.6927832365036011
Training Epoch: 1 | iteration: 151/262 | Loss: 0.6679421067237854
Training Epoch: 1 | iteration: 152/262 | Loss: 0.6601916551589966
Training Epoch: 1 | iteration: 153/262 | Loss: 0.6531669497489929
Training Epoch: 1 | iteration: 154/262 | Loss: 0.690253734588623
Training Epoch: 1 | iteration: 155/262 | Loss: 0.7104489207267761
Training Epoch: 1 | iteration: 156/262 | Loss: 0.6834722757339478
Training Epoch: 1 | iteration: 157/262 | Loss: 0.6644881963729858
Training Epoch: 1 | iteration: 158/262 | Loss: 0.686864972114563
Training Epoch: 1 | iteration: 159/262 | Loss: 0.662096381187439
Training Epoch: 1 | iteration: 160/262 | Loss: 0.6825063228607178
Training Epoch: 1 | iteration: 161/262 | Loss: 0.6745463609695435
Training Epoch: 1 | iteration: 162/262 | Loss: 0.6466742753982544
Training Epoch: 1 | iteration: 163/262 | Loss: 0.6577228307723999
Training Epoch: 1 | iteration: 164/262 | Loss: 0.6316603422164917
Training Epoch: 1 | iteration: 165/262 | Loss: 0.6200495958328247
Training Epoch: 1 | iteration: 166/262 | Loss: 0.7075488567352295
Training Epoch: 1 | iteration: 167/262 | Loss: 0.7050883173942566
Training Epoch: 1 | iteration: 168/262 | Loss: 0.656124472618103
Training Epoch: 1 | iteration: 169/262 | Loss: 0.7042956352233887
Training Epoch: 1 | iteration: 170/262 | Loss: 0.7017203569412231
Training Epoch: 1 | iteration: 171/262 | Loss: 0.6454110741615295
Training Epoch: 1 | iteration: 172/262 | Loss: 0.6945018172264099
Training Epoch: 1 | iteration: 173/262 | Loss: 0.6613727807998657
Training Epoch: 1 | iteration: 174/262 | Loss: 0.6907473802566528
Training Epoch: 1 | iteration: 175/262 | Loss: 0.649503231048584
Training Epoch: 1 | iteration: 176/262 | Loss: 0.6566417217254639
Training Epoch: 1 | iteration: 177/262 | Loss: 0.6007176041603088
Training Epoch: 1 | iteration: 178/262 | Loss: 0.6611198782920837
Training Epoch: 1 | iteration: 179/262 | Loss: 0.6692875623703003
Training Epoch: 1 | iteration: 180/262 | Loss: 0.6848337650299072
Training Epoch: 1 | iteration: 181/262 | Loss: 0.6911267638206482
Training Epoch: 1 | iteration: 182/262 | Loss: 0.6503748893737793
Training Epoch: 1 | iteration: 183/262 | Loss: 0.6809146404266357
Training Epoch: 1 | iteration: 184/262 | Loss: 0.7004377841949463
Training Epoch: 1 | iteration: 185/262 | Loss: 0.6518781185150146
Training Epoch: 1 | iteration: 186/262 | Loss: 0.6728018522262573
Training Epoch: 1 | iteration: 187/262 | Loss: 0.6858576536178589
Training Epoch: 1 | iteration: 188/262 | Loss: 0.7359390258789062
Training Epoch: 1 | iteration: 189/262 | Loss: 0.6704428195953369
Training Epoch: 1 | iteration: 190/262 | Loss: 0.6973366737365723
Training Epoch: 1 | iteration: 191/262 | Loss: 0.7279303073883057
Training Epoch: 1 | iteration: 192/262 | Loss: 0.6845773458480835
Training Epoch: 1 | iteration: 193/262 | Loss: 0.6684421896934509
Training Epoch: 1 | iteration: 194/262 | Loss: 0.6408562064170837
Training Epoch: 1 | iteration: 195/262 | Loss: 0.6699981093406677
Training Epoch: 1 | iteration: 196/262 | Loss: 0.6944930553436279
Training Epoch: 1 | iteration: 197/262 | Loss: 0.7432287335395813
Training Epoch: 1 | iteration: 198/262 | Loss: 0.6982113122940063
Training Epoch: 1 | iteration: 199/262 | Loss: 0.6702434420585632
Training Epoch: 1 | iteration: 200/262 | Loss: 0.6781702637672424
Training Epoch: 1 | iteration: 201/262 | Loss: 0.7216805219650269
Training Epoch: 1 | iteration: 202/262 | Loss: 0.6413375735282898
Training Epoch: 1 | iteration: 203/262 | Loss: 0.6733239889144897
Training Epoch: 1 | iteration: 204/262 | Loss: 0.7123481631278992
Training Epoch: 1 | iteration: 205/262 | Loss: 0.6743069887161255
Training Epoch: 1 | iteration: 206/262 | Loss: 0.6672367453575134
Training Epoch: 1 | iteration: 207/262 | Loss: 0.6841524243354797
Training Epoch: 1 | iteration: 208/262 | Loss: 0.6403945088386536
Training Epoch: 1 | iteration: 209/262 | Loss: 0.6529778242111206
Training Epoch: 1 | iteration: 210/262 | Loss: 0.66954505443573
Training Epoch: 1 | iteration: 211/262 | Loss: 0.6454683542251587
Training Epoch: 1 | iteration: 212/262 | Loss: 0.6297022104263306
Training Epoch: 1 | iteration: 213/262 | Loss: 0.6771999597549438
Training Epoch: 1 | iteration: 214/262 | Loss: 0.7064449787139893
Training Epoch: 1 | iteration: 215/262 | Loss: 0.6500377655029297
Training Epoch: 1 | iteration: 216/262 | Loss: 0.6537866592407227
Training Epoch: 1 | iteration: 217/262 | Loss: 0.662926435470581
Training Epoch: 1 | iteration: 218/262 | Loss: 0.6700911521911621
Training Epoch: 1 | iteration: 219/262 | Loss: 0.6840428113937378
Training Epoch: 1 | iteration: 220/262 | Loss: 0.5988768339157104
Training Epoch: 1 | iteration: 221/262 | Loss: 0.698621392250061
Training Epoch: 1 | iteration: 222/262 | Loss: 0.6880757808685303
Training Epoch: 1 | iteration: 223/262 | Loss: 0.6422640085220337
Training Epoch: 1 | iteration: 224/262 | Loss: 0.6680158376693726
Training Epoch: 1 | iteration: 225/262 | Loss: 0.6685376167297363
Training Epoch: 1 | iteration: 226/262 | Loss: 0.7093191146850586
Training Epoch: 1 | iteration: 227/262 | Loss: 0.6115032434463501
Training Epoch: 1 | iteration: 228/262 | Loss: 0.6162855625152588
Training Epoch: 1 | iteration: 229/262 | Loss: 0.6116334199905396
Training Epoch: 1 | iteration: 230/262 | Loss: 0.6700990200042725
Training Epoch: 1 | iteration: 231/262 | Loss: 0.7019572854042053
Training Epoch: 1 | iteration: 232/262 | Loss: 0.6332194805145264
Training Epoch: 1 | iteration: 233/262 | Loss: 0.6661258935928345
Training Epoch: 1 | iteration: 234/262 | Loss: 0.691213071346283
Training Epoch: 1 | iteration: 235/262 | Loss: 0.6409182548522949
Training Epoch: 1 | iteration: 236/262 | Loss: 0.6456731557846069
Training Epoch: 1 | iteration: 237/262 | Loss: 0.6167998909950256
Training Epoch: 1 | iteration: 238/262 | Loss: 0.6602134108543396
Training Epoch: 1 | iteration: 239/262 | Loss: 0.6794268488883972
Training Epoch: 1 | iteration: 240/262 | Loss: 0.7479703426361084
Training Epoch: 1 | iteration: 241/262 | Loss: 0.6616200804710388
Training Epoch: 1 | iteration: 242/262 | Loss: 0.6517441272735596
Training Epoch: 1 | iteration: 243/262 | Loss: 0.7046186923980713
Training Epoch: 1 | iteration: 244/262 | Loss: 0.6840468645095825
Training Epoch: 1 | iteration: 245/262 | Loss: 0.6456602215766907
Training Epoch: 1 | iteration: 246/262 | Loss: 0.687498927116394
Training Epoch: 1 | iteration: 247/262 | Loss: 0.6515394449234009
Training Epoch: 1 | iteration: 248/262 | Loss: 0.668066143989563
Training Epoch: 1 | iteration: 249/262 | Loss: 0.6285654306411743
Training Epoch: 1 | iteration: 250/262 | Loss: 0.6834280490875244
Training Epoch: 1 | iteration: 251/262 | Loss: 0.6969950199127197
Training Epoch: 1 | iteration: 252/262 | Loss: 0.5997897982597351
Training Epoch: 1 | iteration: 253/262 | Loss: 0.6845858097076416
Training Epoch: 1 | iteration: 254/262 | Loss: 0.6163625121116638
Training Epoch: 1 | iteration: 255/262 | Loss: 0.6630059480667114
Training Epoch: 1 | iteration: 256/262 | Loss: 0.6729874610900879
Training Epoch: 1 | iteration: 257/262 | Loss: 0.6907504796981812
Training Epoch: 1 | iteration: 258/262 | Loss: 0.720267653465271
Training Epoch: 1 | iteration: 259/262 | Loss: 0.6517997980117798
Training Epoch: 1 | iteration: 260/262 | Loss: 0.6940844058990479
Training Epoch: 1 | iteration: 261/262 | Loss: 0.7269482016563416
Validating Epoch: 1 | iteration: 0/66 | Loss: 0.6160915493965149
Validating Epoch: 1 | iteration: 1/66 | Loss: 0.6381130814552307
Validating Epoch: 1 | iteration: 2/66 | Loss: 0.61763596534729
Validating Epoch: 1 | iteration: 3/66 | Loss: 0.5785571336746216
Validating Epoch: 1 | iteration: 4/66 | Loss: 0.590886116027832
Validating Epoch: 1 | iteration: 5/66 | Loss: 0.6335204839706421
Validating Epoch: 1 | iteration: 6/66 | Loss: 0.592380702495575
Validating Epoch: 1 | iteration: 7/66 | Loss: 0.6033142805099487
Validating Epoch: 1 | iteration: 8/66 | Loss: 0.5910571217536926
Validating Epoch: 1 | iteration: 9/66 | Loss: 0.6031955480575562
Validating Epoch: 1 | iteration: 10/66 | Loss: 0.624209463596344
Validating Epoch: 1 | iteration: 11/66 | Loss: 0.617037296295166
Validating Epoch: 1 | iteration: 12/66 | Loss: 0.6362398862838745
Validating Epoch: 1 | iteration: 13/66 | Loss: 0.6022934913635254
Validating Epoch: 1 | iteration: 14/66 | Loss: 0.6371510028839111
Validating Epoch: 1 | iteration: 15/66 | Loss: 0.6383780241012573
Validating Epoch: 1 | iteration: 16/66 | Loss: 0.5999356508255005
Validating Epoch: 1 | iteration: 17/66 | Loss: 0.6311999559402466
Validating Epoch: 1 | iteration: 18/66 | Loss: 0.6025382280349731
Validating Epoch: 1 | iteration: 19/66 | Loss: 0.6091176271438599
Validating Epoch: 1 | iteration: 20/66 | Loss: 0.6083081960678101
Validating Epoch: 1 | iteration: 21/66 | Loss: 0.6223894357681274
Validating Epoch: 1 | iteration: 22/66 | Loss: 0.6086078882217407
Validating Epoch: 1 | iteration: 23/66 | Loss: 0.6261167526245117
Validating Epoch: 1 | iteration: 24/66 | Loss: 0.6065666675567627
Validating Epoch: 1 | iteration: 25/66 | Loss: 0.6364172101020813
Validating Epoch: 1 | iteration: 26/66 | Loss: 0.6233299970626831
Validating Epoch: 1 | iteration: 27/66 | Loss: 0.6122162342071533
Validating Epoch: 1 | iteration: 28/66 | Loss: 0.6466552019119263
Validating Epoch: 1 | iteration: 29/66 | Loss: 0.6234289407730103
Validating Epoch: 1 | iteration: 30/66 | Loss: 0.6302328109741211
Validating Epoch: 1 | iteration: 31/66 | Loss: 0.6326625347137451
Validating Epoch: 1 | iteration: 32/66 | Loss: 0.5867421627044678
Validating Epoch: 1 | iteration: 33/66 | Loss: 0.6430878043174744
Validating Epoch: 1 | iteration: 34/66 | Loss: 0.5662528872489929
Validating Epoch: 1 | iteration: 35/66 | Loss: 0.6285946369171143
Validating Epoch: 1 | iteration: 36/66 | Loss: 0.5738744735717773
Validating Epoch: 1 | iteration: 37/66 | Loss: 0.6165401339530945
Validating Epoch: 1 | iteration: 38/66 | Loss: 0.6293038725852966
Validating Epoch: 1 | iteration: 39/66 | Loss: 0.6229186058044434
Validating Epoch: 1 | iteration: 40/66 | Loss: 0.5967491269111633
Validating Epoch: 1 | iteration: 41/66 | Loss: 0.6286380887031555
Validating Epoch: 1 | iteration: 42/66 | Loss: 0.6249582767486572
Validating Epoch: 1 | iteration: 43/66 | Loss: 0.6444931030273438
Validating Epoch: 1 | iteration: 44/66 | Loss: 0.5641008615493774
Validating Epoch: 1 | iteration: 45/66 | Loss: 0.6280858516693115
Validating Epoch: 1 | iteration: 46/66 | Loss: 0.6277912855148315
Validating Epoch: 1 | iteration: 47/66 | Loss: 0.5934987664222717
Validating Epoch: 1 | iteration: 48/66 | Loss: 0.5968300700187683
Validating Epoch: 1 | iteration: 49/66 | Loss: 0.6291901469230652
Validating Epoch: 1 | iteration: 50/66 | Loss: 0.6201741099357605
Validating Epoch: 1 | iteration: 51/66 | Loss: 0.6324025988578796
Validating Epoch: 1 | iteration: 52/66 | Loss: 0.5761721134185791
Validating Epoch: 1 | iteration: 53/66 | Loss: 0.5914221405982971
Validating Epoch: 1 | iteration: 54/66 | Loss: 0.5886967778205872
Validating Epoch: 1 | iteration: 55/66 | Loss: 0.6291999220848083
Validating Epoch: 1 | iteration: 56/66 | Loss: 0.6147925853729248
Validating Epoch: 1 | iteration: 57/66 | Loss: 0.6115877628326416
Validating Epoch: 1 | iteration: 58/66 | Loss: 0.6229109764099121
Validating Epoch: 1 | iteration: 59/66 | Loss: 0.6206416487693787
Validating Epoch: 1 | iteration: 60/66 | Loss: 0.6415941119194031
Validating Epoch: 1 | iteration: 61/66 | Loss: 0.6066373586654663
Validating Epoch: 1 | iteration: 62/66 | Loss: 0.621089518070221
Validating Epoch: 1 | iteration: 63/66 | Loss: 0.6195496320724487
Validating Epoch: 1 | iteration: 64/66 | Loss: 0.6023848056793213
Validating Epoch: 1 | iteration: 65/66 | Loss: 0.5822308659553528
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9912109375, 'Novelty': 1.0, 'Uniqueness': 0.9625615763546798}
Training Epoch: 2 | iteration: 0/262 | Loss: 0.6065734624862671
Training Epoch: 2 | iteration: 1/262 | Loss: 0.7041972875595093
Training Epoch: 2 | iteration: 2/262 | Loss: 0.6371608972549438
Training Epoch: 2 | iteration: 3/262 | Loss: 0.6208523511886597
Training Epoch: 2 | iteration: 4/262 | Loss: 0.62410569190979
Training Epoch: 2 | iteration: 5/262 | Loss: 0.6484898328781128
Training Epoch: 2 | iteration: 6/262 | Loss: 0.6585904359817505
