Starting ...
cuda
Properties to use:  ['affinity', 'sas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9941234084231146}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.9786747097969055
Training Epoch: 0 | iteration: 1/262 | Loss: 0.9563084244728088
Training Epoch: 0 | iteration: 2/262 | Loss: 0.9274454116821289
Training Epoch: 0 | iteration: 3/262 | Loss: 0.9385970830917358
Training Epoch: 0 | iteration: 4/262 | Loss: 0.9304494857788086
Training Epoch: 0 | iteration: 5/262 | Loss: 0.9079973697662354
Training Epoch: 0 | iteration: 6/262 | Loss: 0.899752140045166
Training Epoch: 0 | iteration: 7/262 | Loss: 1.0285124778747559
Training Epoch: 0 | iteration: 8/262 | Loss: 0.9723005890846252
Training Epoch: 0 | iteration: 9/262 | Loss: 0.8565446138381958
Training Epoch: 0 | iteration: 10/262 | Loss: 0.9646827578544617
Training Epoch: 0 | iteration: 11/262 | Loss: 0.9552127122879028
Training Epoch: 0 | iteration: 12/262 | Loss: 0.9248489141464233
Training Epoch: 0 | iteration: 13/262 | Loss: 0.8823729753494263
Training Epoch: 0 | iteration: 14/262 | Loss: 0.9464054107666016
Training Epoch: 0 | iteration: 15/262 | Loss: 0.9159576892852783
Training Epoch: 0 | iteration: 16/262 | Loss: 0.9039188623428345
Training Epoch: 0 | iteration: 17/262 | Loss: 0.8406450152397156
Training Epoch: 0 | iteration: 18/262 | Loss: 0.8919342160224915
Training Epoch: 0 | iteration: 19/262 | Loss: 0.9213703870773315
Training Epoch: 0 | iteration: 20/262 | Loss: 0.8889422416687012
{'Validity': 0.994140625, 'Novelty': 1.0, 'Uniqueness': 0.9921414538310412}
Training Epoch: 1 | iteration: 0/262 | Loss: 0.7353014945983887
Training Epoch: 1 | iteration: 1/262 | Loss: 0.7439627647399902
Training Epoch: 1 | iteration: 2/262 | Loss: 0.680232048034668
Training Epoch: 1 | iteration: 3/262 | Loss: 0.7068285942077637
Training Epoch: 1 | iteration: 4/262 | Loss: 0.7273842692375183
Training Epoch: 1 | iteration: 5/262 | Loss: 0.7886905670166016
Training Epoch: 1 | iteration: 6/262 | Loss: 0.6834468841552734
Training Epoch: 1 | iteration: 7/262 | Loss: 0.6585211753845215
Training Epoch: 1 | iteration: 8/262 | Loss: 0.7695956230163574
Training Epoch: 1 | iteration: 9/262 | Loss: 0.7130295038223267
Training Epoch: 1 | iteration: 10/262 | Loss: 0.6997309923171997
Training Epoch: 1 | iteration: 11/262 | Loss: 0.7870702147483826
Training Epoch: 1 | iteration: 12/262 | Loss: 0.7189024686813354
Training Epoch: 1 | iteration: 13/262 | Loss: 0.6383530497550964
Training Epoch: 1 | iteration: 14/262 | Loss: 0.7803595662117004
Training Epoch: 1 | iteration: 15/262 | Loss: 0.7232707738876343
Training Epoch: 1 | iteration: 16/262 | Loss: 0.7112828493118286
Training Epoch: 1 | iteration: 17/262 | Loss: 0.7299278974533081
Training Epoch: 1 | iteration: 18/262 | Loss: 0.6843421459197998
Training Epoch: 1 | iteration: 19/262 | Loss: 0.786523699760437
Training Epoch: 1 | iteration: 20/262 | Loss: 0.7144986987113953
Training Epoch: 1 | iteration: 21/262 | Loss: 0.7412473559379578
Training Epoch: 1 | iteration: 22/262 | Loss: 0.7169315814971924
Training Epoch: 1 | iteration: 23/262 | Loss: 0.7749098539352417
Training Epoch: 1 | iteration: 24/262 | Loss: 0.7297805547714233
Training Epoch: 1 | iteration: 25/262 | Loss: 0.7580651044845581
Training Epoch: 1 | iteration: 26/262 | Loss: 0.7229239344596863
Training Epoch: 1 | iteration: 27/262 | Loss: 0.6809998750686646
Training Epoch: 1 | iteration: 28/262 | Loss: 0.802682638168335
Training Epoch: 1 | iteration: 29/262 | Loss: 0.7714085578918457
Training Epoch: 1 | iteration: 30/262 | Loss: 0.7366423010826111
Training Epoch: 1 | iteration: 31/262 | Loss: 0.7208178043365479
Training Epoch: 1 | iteration: 32/262 | Loss: 0.6686182022094727
Training Epoch: 1 | iteration: 33/262 | Loss: 0.7169482707977295
Training Epoch: 1 | iteration: 34/262 | Loss: 0.8226528167724609
Training Epoch: 1 | iteration: 35/262 | Loss: 0.8000847697257996
Training Epoch: 1 | iteration: 36/262 | Loss: 0.8165150880813599
Training Epoch: 1 | iteration: 37/262 | Loss: 0.7905815243721008
Training Epoch: 1 | iteration: 38/262 | Loss: 0.7413763999938965
Training Epoch: 1 | iteration: 39/262 | Loss: 0.7183341979980469
Training Epoch: 1 | iteration: 40/262 | Loss: 0.8352906107902527
Training Epoch: 1 | iteration: 41/262 | Loss: 0.7339675426483154
Training Epoch: 1 | iteration: 42/262 | Loss: 0.8166632652282715
Training Epoch: 1 | iteration: 43/262 | Loss: 0.7464038133621216
Training Epoch: 1 | iteration: 44/262 | Loss: 0.6910605430603027
Training Epoch: 1 | iteration: 45/262 | Loss: 0.742743968963623
Training Epoch: 1 | iteration: 46/262 | Loss: 0.75217604637146
Training Epoch: 1 | iteration: 47/262 | Loss: 0.771523118019104
Training Epoch: 1 | iteration: 48/262 | Loss: 0.7066706418991089
Training Epoch: 1 | iteration: 49/262 | Loss: 0.7349843978881836
Training Epoch: 1 | iteration: 50/262 | Loss: 0.6742976903915405
Training Epoch: 1 | iteration: 51/262 | Loss: 0.7997687458992004
Training Epoch: 1 | iteration: 52/262 | Loss: 0.770516574382782
Training Epoch: 1 | iteration: 53/262 | Loss: 0.7136068344116211
Training Epoch: 1 | iteration: 54/262 | Loss: 0.8017696142196655
Training Epoch: 1 | iteration: 55/262 | Loss: 0.7506066560745239
Training Epoch: 1 | iteration: 56/262 | Loss: 0.7814974188804626
Training Epoch: 1 | iteration: 57/262 | Loss: 0.7103667855262756
Training Epoch: 1 | iteration: 58/262 | Loss: 0.7136675119400024
Training Epoch: 1 | iteration: 59/262 | Loss: 0.7796874642372131
Training Epoch: 1 | iteration: 60/262 | Loss: 0.7702376246452332
Training Epoch: 1 | iteration: 61/262 | Loss: 0.7497751712799072
Training Epoch: 1 | iteration: 62/262 | Loss: 0.7763127088546753
Training Epoch: 1 | iteration: 63/262 | Loss: 0.7141847014427185
Training Epoch: 1 | iteration: 64/262 | Loss: 0.7884284257888794
Training Epoch: 1 | iteration: 65/262 | Loss: 0.7473857402801514
Training Epoch: 1 | iteration: 66/262 | Loss: 0.8532085418701172
Training Epoch: 1 | iteration: 67/262 | Loss: 0.7522926330566406
Training Epoch: 1 | iteration: 68/262 | Loss: 0.7819318771362305
Training Epoch: 1 | iteration: 69/262 | Loss: 0.7777565121650696
Training Epoch: 1 | iteration: 70/262 | Loss: 0.7174769639968872
Training Epoch: 1 | iteration: 71/262 | Loss: 0.6570369601249695
Training Epoch: 1 | iteration: 72/262 | Loss: 0.7641795873641968
Training Epoch: 1 | iteration: 73/262 | Loss: 0.7635805606842041
Training Epoch: 1 | iteration: 74/262 | Loss: 0.6898773312568665
Training Epoch: 1 | iteration: 75/262 | Loss: 0.7439261674880981
Training Epoch: 1 | iteration: 76/262 | Loss: 0.7727519869804382
Training Epoch: 1 | iteration: 77/262 | Loss: 0.6333867907524109
Training Epoch: 1 | iteration: 78/262 | Loss: 0.650357723236084
Training Epoch: 1 | iteration: 79/262 | Loss: 0.796103835105896
Training Epoch: 1 | iteration: 80/262 | Loss: 0.7275243997573853
Training Epoch: 1 | iteration: 81/262 | Loss: 0.7405630350112915
Training Epoch: 1 | iteration: 82/262 | Loss: 0.7207019329071045
Training Epoch: 1 | iteration: 83/262 | Loss: 0.7108399868011475
Training Epoch: 1 | iteration: 84/262 | Loss: 0.7200813889503479
Training Epoch: 1 | iteration: 85/262 | Loss: 0.7469419240951538
Training Epoch: 1 | iteration: 86/262 | Loss: 0.746486246585846
Training Epoch: 1 | iteration: 87/262 | Loss: 0.7548378705978394
Training Epoch: 1 | iteration: 88/262 | Loss: 0.7400721907615662
Training Epoch: 1 | iteration: 89/262 | Loss: 0.6677595973014832
Training Epoch: 1 | iteration: 90/262 | Loss: 0.7389893531799316
Training Epoch: 1 | iteration: 91/262 | Loss: 0.7336302399635315
Training Epoch: 1 | iteration: 92/262 | Loss: 0.7094662189483643
Training Epoch: 1 | iteration: 93/262 | Loss: 0.773543119430542
Training Epoch: 1 | iteration: 94/262 | Loss: 0.7256520986557007
Training Epoch: 1 | iteration: 95/262 | Loss: 0.7278409004211426
Training Epoch: 1 | iteration: 96/262 | Loss: 0.7333636283874512
Training Epoch: 1 | iteration: 97/262 | Loss: 0.8461999297142029
Training Epoch: 1 | iteration: 98/262 | Loss: 0.6842635273933411
Training Epoch: 1 | iteration: 99/262 | Loss: 0.7242094278335571
Training Epoch: 1 | iteration: 100/262 | Loss: 0.7982091903686523
Training Epoch: 1 | iteration: 101/262 | Loss: 0.6780387759208679
Training Epoch: 1 | iteration: 102/262 | Loss: 0.6937728524208069
Training Epoch: 1 | iteration: 103/262 | Loss: 0.6707710027694702
Training Epoch: 1 | iteration: 104/262 | Loss: 0.7176799178123474
Training Epoch: 1 | iteration: 105/262 | Loss: 0.7295931577682495
Training Epoch: 1 | iteration: 106/262 | Loss: 0.6849883794784546
Training Epoch: 1 | iteration: 107/262 | Loss: 0.745010256767273
Training Epoch: 1 | iteration: 108/262 | Loss: 0.6296793222427368
Training Epoch: 1 | iteration: 109/262 | Loss: 0.7134305834770203
Training Epoch: 1 | iteration: 110/262 | Loss: 0.7747885584831238
Training Epoch: 1 | iteration: 111/262 | Loss: 0.656825840473175
Training Epoch: 1 | iteration: 112/262 | Loss: 0.7523743510246277
Training Epoch: 1 | iteration: 113/262 | Loss: 0.6806452870368958
Training Epoch: 1 | iteration: 114/262 | Loss: 0.7958352565765381
Training Epoch: 1 | iteration: 115/262 | Loss: 0.6953331232070923
Training Epoch: 1 | iteration: 116/262 | Loss: 0.7834975719451904
Training Epoch: 1 | iteration: 117/262 | Loss: 0.7075029611587524
Training Epoch: 1 | iteration: 118/262 | Loss: 0.803146481513977
Training Epoch: 1 | iteration: 119/262 | Loss: 0.6804516315460205
Training Epoch: 1 | iteration: 120/262 | Loss: 0.7003992795944214
Training Epoch: 1 | iteration: 121/262 | Loss: 0.6807518005371094
Training Epoch: 1 | iteration: 122/262 | Loss: 0.7832458019256592
Training Epoch: 1 | iteration: 123/262 | Loss: 0.7225548028945923
Training Epoch: 1 | iteration: 124/262 | Loss: 0.7812495231628418
Training Epoch: 1 | iteration: 125/262 | Loss: 0.7643293738365173
Training Epoch: 1 | iteration: 126/262 | Loss: 0.685570478439331
Training Epoch: 1 | iteration: 127/262 | Loss: 0.7594541311264038
Training Epoch: 1 | iteration: 128/262 | Loss: 0.7722830772399902
Training Epoch: 1 | iteration: 129/262 | Loss: 0.7266058921813965
Training Epoch: 1 | iteration: 130/262 | Loss: 0.7513774633407593
Training Epoch: 1 | iteration: 131/262 | Loss: 0.6760495901107788
Training Epoch: 1 | iteration: 132/262 | Loss: 0.728476881980896
Training Epoch: 1 | iteration: 133/262 | Loss: 0.7252646088600159
Training Epoch: 1 | iteration: 134/262 | Loss: 0.7083160877227783
Training Epoch: 1 | iteration: 135/262 | Loss: 0.7842117547988892
Training Epoch: 1 | iteration: 136/262 | Loss: 0.7548554539680481
Training Epoch: 1 | iteration: 137/262 | Loss: 0.7165431976318359
Training Epoch: 1 | iteration: 138/262 | Loss: 0.7100737690925598
Training Epoch: 1 | iteration: 139/262 | Loss: 0.7986416816711426
Training Epoch: 1 | iteration: 140/262 | Loss: 0.7844994068145752
Training Epoch: 1 | iteration: 141/262 | Loss: 0.7647749781608582
Training Epoch: 1 | iteration: 142/262 | Loss: 0.7511962652206421
Training Epoch: 1 | iteration: 143/262 | Loss: 0.6913914680480957
Training Epoch: 1 | iteration: 144/262 | Loss: 0.699296236038208
Training Epoch: 1 | iteration: 145/262 | Loss: 0.7608441710472107
Training Epoch: 1 | iteration: 146/262 | Loss: 0.7677159309387207
Training Epoch: 1 | iteration: 147/262 | Loss: 0.720937967300415
Training Epoch: 1 | iteration: 148/262 | Loss: 0.7503460645675659
Training Epoch: 1 | iteration: 149/262 | Loss: 0.7323693037033081
Training Epoch: 1 | iteration: 150/262 | Loss: 0.7499855756759644
Training Epoch: 1 | iteration: 151/262 | Loss: 0.6617104411125183
Training Epoch: 1 | iteration: 152/262 | Loss: 0.6332181692123413
Training Epoch: 1 | iteration: 153/262 | Loss: 0.7219821214675903
Training Epoch: 1 | iteration: 154/262 | Loss: 0.7470747232437134
Training Epoch: 1 | iteration: 155/262 | Loss: 0.7213764190673828
Training Epoch: 1 | iteration: 156/262 | Loss: 0.7928736209869385
Training Epoch: 1 | iteration: 157/262 | Loss: 0.7503694295883179
Training Epoch: 1 | iteration: 158/262 | Loss: 0.8204719424247742
Training Epoch: 1 | iteration: 159/262 | Loss: 0.78056800365448
Training Epoch: 1 | iteration: 160/262 | Loss: 0.7082966566085815
Training Epoch: 1 | iteration: 161/262 | Loss: 0.7472812533378601
Training Epoch: 1 | iteration: 162/262 | Loss: 0.7265939712524414
Training Epoch: 1 | iteration: 163/262 | Loss: 0.7127029895782471
Training Epoch: 1 | iteration: 164/262 | Loss: 0.8110640048980713
Training Epoch: 1 | iteration: 165/262 | Loss: 0.7944170832633972
Training Epoch: 1 | iteration: 166/262 | Loss: 0.7438129186630249
Training Epoch: 1 | iteration: 167/262 | Loss: 0.7550896406173706
Training Epoch: 1 | iteration: 168/262 | Loss: 0.677664577960968
Training Epoch: 1 | iteration: 169/262 | Loss: 0.7431318759918213
Training Epoch: 1 | iteration: 170/262 | Loss: 0.7071276903152466
Training Epoch: 1 | iteration: 171/262 | Loss: 0.7157977819442749
Training Epoch: 1 | iteration: 172/262 | Loss: 0.7523666024208069
Training Epoch: 1 | iteration: 173/262 | Loss: 0.7538226842880249
Training Epoch: 1 | iteration: 174/262 | Loss: 0.80558842420578
Training Epoch: 1 | iteration: 175/262 | Loss: 0.7945103645324707
Training Epoch: 1 | iteration: 176/262 | Loss: 0.7262293100357056
Training Epoch: 1 | iteration: 177/262 | Loss: 0.7977455854415894
Training Epoch: 1 | iteration: 178/262 | Loss: 0.8469033241271973
Training Epoch: 1 | iteration: 179/262 | Loss: 0.7178529500961304
Training Epoch: 1 | iteration: 180/262 | Loss: 0.7193009257316589
Training Epoch: 1 | iteration: 181/262 | Loss: 0.7817742824554443
Training Epoch: 1 | iteration: 182/262 | Loss: 0.832451581954956
Training Epoch: 1 | iteration: 183/262 | Loss: 0.7363737225532532
Training Epoch: 1 | iteration: 184/262 | Loss: 0.7653034329414368
Training Epoch: 1 | iteration: 185/262 | Loss: 0.7751731872558594
Training Epoch: 1 | iteration: 186/262 | Loss: 0.7137305736541748
Training Epoch: 1 | iteration: 187/262 | Loss: 0.6733631491661072
Training Epoch: 1 | iteration: 188/262 | Loss: 0.6747052073478699
Training Epoch: 1 | iteration: 189/262 | Loss: 0.8011661767959595
Training Epoch: 1 | iteration: 190/262 | Loss: 0.8230864405632019
Training Epoch: 1 | iteration: 191/262 | Loss: 0.747654378414154
Training Epoch: 1 | iteration: 192/262 | Loss: 0.7422468662261963
Training Epoch: 1 | iteration: 193/262 | Loss: 0.6970352530479431
Training Epoch: 1 | iteration: 194/262 | Loss: 0.7796285152435303
Training Epoch: 1 | iteration: 195/262 | Loss: 0.7742831110954285
Training Epoch: 1 | iteration: 196/262 | Loss: 0.7264347672462463
Training Epoch: 1 | iteration: 197/262 | Loss: 0.6917152404785156
Training Epoch: 1 | iteration: 198/262 | Loss: 0.8154372572898865
Training Epoch: 1 | iteration: 199/262 | Loss: 0.7429344654083252
Training Epoch: 1 | iteration: 200/262 | Loss: 0.6957799792289734
Training Epoch: 1 | iteration: 201/262 | Loss: 0.7529286742210388
Training Epoch: 1 | iteration: 202/262 | Loss: 0.8397660255432129
Training Epoch: 1 | iteration: 203/262 | Loss: 0.7196707129478455
Training Epoch: 1 | iteration: 204/262 | Loss: 0.7632942199707031
Training Epoch: 1 | iteration: 205/262 | Loss: 0.7692599296569824
Training Epoch: 1 | iteration: 206/262 | Loss: 0.7708239555358887
Training Epoch: 1 | iteration: 207/262 | Loss: 0.7741148471832275
Training Epoch: 1 | iteration: 208/262 | Loss: 0.7249581217765808
Training Epoch: 1 | iteration: 209/262 | Loss: 0.7039414644241333
Training Epoch: 1 | iteration: 210/262 | Loss: 0.7585055232048035
Training Epoch: 1 | iteration: 211/262 | Loss: 0.8108008503913879
Training Epoch: 1 | iteration: 212/262 | Loss: 0.7263882160186768
Training Epoch: 1 | iteration: 213/262 | Loss: 0.7136276364326477
Training Epoch: 1 | iteration: 214/262 | Loss: 0.6760987043380737
Training Epoch: 1 | iteration: 215/262 | Loss: 0.7791544198989868
Training Epoch: 1 | iteration: 216/262 | Loss: 0.7470526695251465
Training Epoch: 1 | iteration: 217/262 | Loss: 0.6711125373840332
Training Epoch: 1 | iteration: 218/262 | Loss: 0.7360504865646362
Training Epoch: 1 | iteration: 219/262 | Loss: 0.7830124497413635
Training Epoch: 1 | iteration: 220/262 | Loss: 0.7128382325172424
Training Epoch: 1 | iteration: 221/262 | Loss: 0.6855878829956055
Training Epoch: 1 | iteration: 222/262 | Loss: 0.6689044237136841
Training Epoch: 1 | iteration: 223/262 | Loss: 0.6682834625244141
Training Epoch: 1 | iteration: 224/262 | Loss: 0.6920653581619263
Training Epoch: 1 | iteration: 225/262 | Loss: 0.6937388181686401
Training Epoch: 1 | iteration: 226/262 | Loss: 0.6913120150566101
Training Epoch: 1 | iteration: 227/262 | Loss: 0.6812330484390259
Training Epoch: 1 | iteration: 228/262 | Loss: 0.7421977519989014
Training Epoch: 1 | iteration: 229/262 | Loss: 0.7750215530395508
Training Epoch: 1 | iteration: 230/262 | Loss: 0.6670684814453125
Training Epoch: 1 | iteration: 231/262 | Loss: 0.7179111838340759
Training Epoch: 1 | iteration: 232/262 | Loss: 0.6779117584228516
Training Epoch: 1 | iteration: 233/262 | Loss: 0.7089656591415405
Training Epoch: 1 | iteration: 234/262 | Loss: 0.6932445764541626
Training Epoch: 1 | iteration: 235/262 | Loss: 0.7506198883056641
Training Epoch: 1 | iteration: 236/262 | Loss: 0.647384524345398
Training Epoch: 1 | iteration: 237/262 | Loss: 0.7008084058761597
Training Epoch: 1 | iteration: 238/262 | Loss: 0.6854534149169922
Training Epoch: 1 | iteration: 239/262 | Loss: 0.7747899889945984
Training Epoch: 1 | iteration: 240/262 | Loss: 0.7751748561859131
Training Epoch: 1 | iteration: 241/262 | Loss: 0.7812620401382446
Training Epoch: 1 | iteration: 242/262 | Loss: 0.7133840322494507
Training Epoch: 1 | iteration: 243/262 | Loss: 0.7593706250190735
Training Epoch: 1 | iteration: 244/262 | Loss: 0.6823306083679199
Training Epoch: 1 | iteration: 245/262 | Loss: 0.7007962465286255
Training Epoch: 1 | iteration: 246/262 | Loss: 0.7653536200523376
Training Epoch: 1 | iteration: 247/262 | Loss: 0.683010458946228
Training Epoch: 1 | iteration: 248/262 | Loss: 0.7126720547676086
Training Epoch: 1 | iteration: 249/262 | Loss: 0.6925584077835083
Training Epoch: 1 | iteration: 250/262 | Loss: 0.7619801759719849
Training Epoch: 1 | iteration: 251/262 | Loss: 0.7133306860923767
Training Epoch: 1 | iteration: 252/262 | Loss: 0.7177941799163818
Training Epoch: 1 | iteration: 253/262 | Loss: 0.7637766599655151
Training Epoch: 1 | iteration: 254/262 | Loss: 0.7888638973236084
Training Epoch: 1 | iteration: 255/262 | Loss: 0.6374155282974243
Training Epoch: 1 | iteration: 256/262 | Loss: 0.731947660446167
Training Epoch: 1 | iteration: 257/262 | Loss: 0.7342535853385925
Training Epoch: 1 | iteration: 258/262 | Loss: 0.7075790166854858
Training Epoch: 1 | iteration: 259/262 | Loss: 0.6894618272781372
Training Epoch: 1 | iteration: 260/262 | Loss: 0.8164729475975037
Training Epoch: 1 | iteration: 261/262 | Loss: 0.6452487707138062
Validating Epoch: 1 | iteration: 0/66 | Loss: 0.6102240085601807
Validating Epoch: 1 | iteration: 1/66 | Loss: 0.6416552662849426
Validating Epoch: 1 | iteration: 2/66 | Loss: 0.5672104358673096
Validating Epoch: 1 | iteration: 3/66 | Loss: 0.5802507400512695
Validating Epoch: 1 | iteration: 4/66 | Loss: 0.548264741897583
Validating Epoch: 1 | iteration: 5/66 | Loss: 0.6731514930725098
Validating Epoch: 1 | iteration: 6/66 | Loss: 0.5784282684326172
Validating Epoch: 1 | iteration: 7/66 | Loss: 0.6108327507972717
Validating Epoch: 1 | iteration: 8/66 | Loss: 0.6150365471839905
Validating Epoch: 1 | iteration: 9/66 | Loss: 0.6128773093223572
Validating Epoch: 1 | iteration: 10/66 | Loss: 0.6296333074569702
Validating Epoch: 1 | iteration: 11/66 | Loss: 0.6217643618583679
Validating Epoch: 1 | iteration: 12/66 | Loss: 0.6362238526344299
Validating Epoch: 1 | iteration: 13/66 | Loss: 0.6383304595947266
Validating Epoch: 1 | iteration: 14/66 | Loss: 0.5826863646507263
Validating Epoch: 1 | iteration: 15/66 | Loss: 0.6379520893096924
Validating Epoch: 1 | iteration: 16/66 | Loss: 0.5847341418266296
Validating Epoch: 1 | iteration: 17/66 | Loss: 0.6036761999130249
Validating Epoch: 1 | iteration: 18/66 | Loss: 0.649870753288269
Validating Epoch: 1 | iteration: 19/66 | Loss: 0.6108851432800293
Validating Epoch: 1 | iteration: 20/66 | Loss: 0.6357666850090027
Validating Epoch: 1 | iteration: 21/66 | Loss: 0.6530324220657349
Validating Epoch: 1 | iteration: 22/66 | Loss: 0.6456058025360107
Validating Epoch: 1 | iteration: 23/66 | Loss: 0.5987736582756042
Validating Epoch: 1 | iteration: 24/66 | Loss: 0.5382636785507202
Validating Epoch: 1 | iteration: 25/66 | Loss: 0.6288913488388062
Validating Epoch: 1 | iteration: 26/66 | Loss: 0.609417200088501
Validating Epoch: 1 | iteration: 27/66 | Loss: 0.5952771902084351
Validating Epoch: 1 | iteration: 28/66 | Loss: 0.5833815336227417
Validating Epoch: 1 | iteration: 29/66 | Loss: 0.6139081716537476
Validating Epoch: 1 | iteration: 30/66 | Loss: 0.6552435159683228
Validating Epoch: 1 | iteration: 31/66 | Loss: 0.6474834680557251
Validating Epoch: 1 | iteration: 32/66 | Loss: 0.694614827632904
Validating Epoch: 1 | iteration: 33/66 | Loss: 0.6132174730300903
Validating Epoch: 1 | iteration: 34/66 | Loss: 0.5983924865722656
Validating Epoch: 1 | iteration: 35/66 | Loss: 0.6122894287109375
Validating Epoch: 1 | iteration: 36/66 | Loss: 0.6109750270843506
Validating Epoch: 1 | iteration: 37/66 | Loss: 0.594417929649353
Validating Epoch: 1 | iteration: 38/66 | Loss: 0.6021897792816162
Validating Epoch: 1 | iteration: 39/66 | Loss: 0.6559559106826782
Validating Epoch: 1 | iteration: 40/66 | Loss: 0.637970507144928
Validating Epoch: 1 | iteration: 41/66 | Loss: 0.6599957942962646
Validating Epoch: 1 | iteration: 42/66 | Loss: 0.5886934399604797
Validating Epoch: 1 | iteration: 43/66 | Loss: 0.6344649195671082
Validating Epoch: 1 | iteration: 44/66 | Loss: 0.5666359066963196
Validating Epoch: 1 | iteration: 45/66 | Loss: 0.6282452344894409
Validating Epoch: 1 | iteration: 46/66 | Loss: 0.6321150660514832
Validating Epoch: 1 | iteration: 47/66 | Loss: 0.6655694842338562
Validating Epoch: 1 | iteration: 48/66 | Loss: 0.6544255018234253
Validating Epoch: 1 | iteration: 49/66 | Loss: 0.6300193667411804
Validating Epoch: 1 | iteration: 50/66 | Loss: 0.6606186032295227
Validating Epoch: 1 | iteration: 51/66 | Loss: 0.5788726210594177
Validating Epoch: 1 | iteration: 52/66 | Loss: 0.5828588008880615
Validating Epoch: 1 | iteration: 53/66 | Loss: 0.5638562440872192
Validating Epoch: 1 | iteration: 54/66 | Loss: 0.5765020847320557
Validating Epoch: 1 | iteration: 55/66 | Loss: 0.6213791370391846
Validating Epoch: 1 | iteration: 56/66 | Loss: 0.6905301809310913
Validating Epoch: 1 | iteration: 57/66 | Loss: 0.679692268371582
Validating Epoch: 1 | iteration: 58/66 | Loss: 0.6160265207290649
Validating Epoch: 1 | iteration: 59/66 | Loss: 0.6283312439918518
Validating Epoch: 1 | iteration: 60/66 | Loss: 0.5980709791183472
Validating Epoch: 1 | iteration: 61/66 | Loss: 0.596857488155365
Validating Epoch: 1 | iteration: 62/66 | Loss: 0.6357505321502686
Validating Epoch: 1 | iteration: 63/66 | Loss: 0.665372371673584
Validating Epoch: 1 | iteration: 64/66 | Loss: 0.6321479082107544
Validating Epoch: 1 | iteration: 65/66 | Loss: 0.672396183013916
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9990234375, 'Novelty': 1.0, 'Uniqueness': 0.9941348973607038}
Training Epoch: 2 | iteration: 0/262 | Loss: 0.6699661612510681
Training Epoch: 2 | iteration: 1/262 | Loss: 0.6595191955566406
Training Epoch: 2 | iteration: 2/262 | Loss: 0.7041763663291931
Training Epoch: 2 | iteration: 3/262 | Loss: 0.7176505327224731
Training Epoch: 2 | iteration: 4/262 | Loss: 0.7204734086990356
Training Epoch: 2 | iteration: 5/262 | Loss: 0.7011585235595703
Training Epoch: 2 | iteration: 6/262 | Loss: 0.6966413855552673
Training Epoch: 2 | iteration: 7/262 | Loss: 0.6884257793426514
Training Epoch: 2 | iteration: 8/262 | Loss: 0.663957953453064
Training Epoch: 2 | iteration: 9/262 | Loss: 0.7473999261856079
Training Epoch: 2 | iteration: 10/262 | Loss: 0.7120708227157593
Training Epoch: 2 | iteration: 11/262 | Loss: 0.747191309928894
Training Epoch: 2 | iteration: 12/262 | Loss: 0.7405305504798889
Training Epoch: 2 | iteration: 13/262 | Loss: 0.8186041116714478
Training Epoch: 2 | iteration: 14/262 | Loss: 0.7164602875709534
Training Epoch: 2 | iteration: 15/262 | Loss: 0.6754543781280518
Training Epoch: 2 | iteration: 16/262 | Loss: 0.7052921056747437
Training Epoch: 2 | iteration: 17/262 | Loss: 0.6126757860183716
Training Epoch: 2 | iteration: 18/262 | Loss: 0.6667842864990234
Training Epoch: 2 | iteration: 19/262 | Loss: 0.6444226503372192
Training Epoch: 2 | iteration: 20/262 | Loss: 0.6592290997505188
