Starting ...
cuda
Properties to use:  ['affinity', 'tpsas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9951171875, 'Novelty': 1.0, 'Uniqueness': 0.9950932286555446}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0754859447479248
Training Epoch: 0 | iteration: 1/262 | Loss: 0.9898402690887451
Training Epoch: 0 | iteration: 2/262 | Loss: 0.8995699882507324
Training Epoch: 0 | iteration: 3/262 | Loss: 1.1379860639572144
Training Epoch: 0 | iteration: 4/262 | Loss: 1.1244465112686157
Training Epoch: 0 | iteration: 5/262 | Loss: 0.9397009611129761
Training Epoch: 0 | iteration: 6/262 | Loss: 0.9584678411483765
Training Epoch: 0 | iteration: 7/262 | Loss: 1.0072988271713257
Training Epoch: 0 | iteration: 8/262 | Loss: 0.9722787141799927
Training Epoch: 0 | iteration: 9/262 | Loss: 0.9369579553604126
Training Epoch: 0 | iteration: 10/262 | Loss: 0.9945954084396362
Training Epoch: 0 | iteration: 11/262 | Loss: 1.0441129207611084
Training Epoch: 0 | iteration: 12/262 | Loss: 0.9894334077835083
Training Epoch: 0 | iteration: 13/262 | Loss: 0.9023327827453613
Training Epoch: 0 | iteration: 14/262 | Loss: 0.914806604385376
Training Epoch: 0 | iteration: 15/262 | Loss: 0.9602636098861694
Training Epoch: 0 | iteration: 16/262 | Loss: 0.9342223405838013
Training Epoch: 0 | iteration: 17/262 | Loss: 0.9459731578826904
Training Epoch: 0 | iteration: 18/262 | Loss: 0.9465194940567017
Training Epoch: 0 | iteration: 19/262 | Loss: 0.9049240350723267
Training Epoch: 0 | iteration: 20/262 | Loss: 0.9490554332733154
{'Validity': 0.9951171875, 'Novelty': 1.0, 'Uniqueness': 0.9931305201177625}
Training Epoch: 1 | iteration: 0/262 | Loss: 0.8444758653640747
Training Epoch: 1 | iteration: 1/262 | Loss: 0.8051179051399231
Training Epoch: 1 | iteration: 2/262 | Loss: 0.7043346166610718
Training Epoch: 1 | iteration: 3/262 | Loss: 0.7417715787887573
Training Epoch: 1 | iteration: 4/262 | Loss: 0.8091171979904175
Training Epoch: 1 | iteration: 5/262 | Loss: 0.7633383870124817
Training Epoch: 1 | iteration: 6/262 | Loss: 0.6562137007713318
Training Epoch: 1 | iteration: 7/262 | Loss: 0.7981479167938232
Training Epoch: 1 | iteration: 8/262 | Loss: 0.9207670092582703
Training Epoch: 1 | iteration: 9/262 | Loss: 0.799335241317749
Training Epoch: 1 | iteration: 10/262 | Loss: 0.6906977295875549
Training Epoch: 1 | iteration: 11/262 | Loss: 0.7585992217063904
Training Epoch: 1 | iteration: 12/262 | Loss: 0.6810202598571777
Training Epoch: 1 | iteration: 13/262 | Loss: 0.8672914505004883
Training Epoch: 1 | iteration: 14/262 | Loss: 0.8060919642448425
Training Epoch: 1 | iteration: 15/262 | Loss: 0.7740687131881714
Training Epoch: 1 | iteration: 16/262 | Loss: 0.7412763237953186
Training Epoch: 1 | iteration: 17/262 | Loss: 0.8294945955276489
Training Epoch: 1 | iteration: 18/262 | Loss: 0.7149419784545898
Training Epoch: 1 | iteration: 19/262 | Loss: 0.7060670256614685
Training Epoch: 1 | iteration: 20/262 | Loss: 0.722578763961792
Training Epoch: 1 | iteration: 21/262 | Loss: 0.723697304725647
Training Epoch: 1 | iteration: 22/262 | Loss: 0.7464371919631958
Training Epoch: 1 | iteration: 23/262 | Loss: 0.7749198079109192
Training Epoch: 1 | iteration: 24/262 | Loss: 0.7397483587265015
Training Epoch: 1 | iteration: 25/262 | Loss: 0.7423492074012756
Training Epoch: 1 | iteration: 26/262 | Loss: 0.7593055963516235
Training Epoch: 1 | iteration: 27/262 | Loss: 0.7499035596847534
Training Epoch: 1 | iteration: 28/262 | Loss: 0.6671661138534546
Training Epoch: 1 | iteration: 29/262 | Loss: 0.6556620597839355
Training Epoch: 1 | iteration: 30/262 | Loss: 0.9033938050270081
Training Epoch: 1 | iteration: 31/262 | Loss: 0.7406400442123413
Training Epoch: 1 | iteration: 32/262 | Loss: 0.7643738985061646
Training Epoch: 1 | iteration: 33/262 | Loss: 0.6964962482452393
Training Epoch: 1 | iteration: 34/262 | Loss: 0.722376823425293
Training Epoch: 1 | iteration: 35/262 | Loss: 0.6811224222183228
Training Epoch: 1 | iteration: 36/262 | Loss: 0.7940285801887512
Training Epoch: 1 | iteration: 37/262 | Loss: 0.705864667892456
Training Epoch: 1 | iteration: 38/262 | Loss: 0.7850081920623779
Training Epoch: 1 | iteration: 39/262 | Loss: 0.8376386165618896
Training Epoch: 1 | iteration: 40/262 | Loss: 0.7525982856750488
Training Epoch: 1 | iteration: 41/262 | Loss: 0.745978593826294
Training Epoch: 1 | iteration: 42/262 | Loss: 0.7706995010375977
Training Epoch: 1 | iteration: 43/262 | Loss: 0.7526302337646484
Training Epoch: 1 | iteration: 44/262 | Loss: 0.7924643754959106
Training Epoch: 1 | iteration: 45/262 | Loss: 0.8476138114929199
Training Epoch: 1 | iteration: 46/262 | Loss: 0.7407679557800293
Training Epoch: 1 | iteration: 47/262 | Loss: 0.7866332530975342
Training Epoch: 1 | iteration: 48/262 | Loss: 0.7320026755332947
Training Epoch: 1 | iteration: 49/262 | Loss: 0.7729713916778564
Training Epoch: 1 | iteration: 50/262 | Loss: 0.7691208720207214
Training Epoch: 1 | iteration: 51/262 | Loss: 0.7801641821861267
Training Epoch: 1 | iteration: 52/262 | Loss: 0.7158685922622681
Training Epoch: 1 | iteration: 53/262 | Loss: 0.848091185092926
Training Epoch: 1 | iteration: 54/262 | Loss: 0.7735776901245117
Training Epoch: 1 | iteration: 55/262 | Loss: 0.7807106971740723
Training Epoch: 1 | iteration: 56/262 | Loss: 0.7580850124359131
Training Epoch: 1 | iteration: 57/262 | Loss: 0.8582069873809814
Training Epoch: 1 | iteration: 58/262 | Loss: 0.7723603248596191
Training Epoch: 1 | iteration: 59/262 | Loss: 0.7771734595298767
Training Epoch: 1 | iteration: 60/262 | Loss: 0.7290542125701904
Training Epoch: 1 | iteration: 61/262 | Loss: 0.8036626577377319
Training Epoch: 1 | iteration: 62/262 | Loss: 0.7929455041885376
Training Epoch: 1 | iteration: 63/262 | Loss: 0.809678852558136
Training Epoch: 1 | iteration: 64/262 | Loss: 0.7609196901321411
Training Epoch: 1 | iteration: 65/262 | Loss: 0.6824523210525513
Training Epoch: 1 | iteration: 66/262 | Loss: 0.7443327903747559
Training Epoch: 1 | iteration: 67/262 | Loss: 0.8351917266845703
Training Epoch: 1 | iteration: 68/262 | Loss: 0.7630873918533325
Training Epoch: 1 | iteration: 69/262 | Loss: 0.6963874697685242
Training Epoch: 1 | iteration: 70/262 | Loss: 0.8237231373786926
Training Epoch: 1 | iteration: 71/262 | Loss: 0.7663259506225586
Training Epoch: 1 | iteration: 72/262 | Loss: 0.6804566383361816
Training Epoch: 1 | iteration: 73/262 | Loss: 0.790360689163208
Training Epoch: 1 | iteration: 74/262 | Loss: 0.837194561958313
Training Epoch: 1 | iteration: 75/262 | Loss: 0.7278901934623718
Training Epoch: 1 | iteration: 76/262 | Loss: 0.7671346664428711
Training Epoch: 1 | iteration: 77/262 | Loss: 0.8141579627990723
Training Epoch: 1 | iteration: 78/262 | Loss: 0.80277419090271
Training Epoch: 1 | iteration: 79/262 | Loss: 0.872465968132019
Training Epoch: 1 | iteration: 80/262 | Loss: 0.8317202925682068
Training Epoch: 1 | iteration: 81/262 | Loss: 0.7535335421562195
Training Epoch: 1 | iteration: 82/262 | Loss: 0.7956575155258179
Training Epoch: 1 | iteration: 83/262 | Loss: 0.7159050703048706
Training Epoch: 1 | iteration: 84/262 | Loss: 0.8709893226623535
Training Epoch: 1 | iteration: 85/262 | Loss: 0.9424614310264587
Training Epoch: 1 | iteration: 86/262 | Loss: 0.7945282459259033
Training Epoch: 1 | iteration: 87/262 | Loss: 0.7485102415084839
Training Epoch: 1 | iteration: 88/262 | Loss: 0.71328204870224
Training Epoch: 1 | iteration: 89/262 | Loss: 0.8007947206497192
Training Epoch: 1 | iteration: 90/262 | Loss: 0.8314467668533325
Training Epoch: 1 | iteration: 91/262 | Loss: 0.8041245341300964
Training Epoch: 1 | iteration: 92/262 | Loss: 0.7243870496749878
Training Epoch: 1 | iteration: 93/262 | Loss: 0.8512001633644104
Training Epoch: 1 | iteration: 94/262 | Loss: 0.7210077047348022
Training Epoch: 1 | iteration: 95/262 | Loss: 0.7929258346557617
Training Epoch: 1 | iteration: 96/262 | Loss: 0.810684084892273
Training Epoch: 1 | iteration: 97/262 | Loss: 0.7569448351860046
Training Epoch: 1 | iteration: 98/262 | Loss: 0.8104375600814819
Training Epoch: 1 | iteration: 99/262 | Loss: 0.7566715478897095
Training Epoch: 1 | iteration: 100/262 | Loss: 0.737881064414978
Training Epoch: 1 | iteration: 101/262 | Loss: 0.816043496131897
Training Epoch: 1 | iteration: 102/262 | Loss: 0.7028651833534241
Training Epoch: 1 | iteration: 103/262 | Loss: 0.8098624348640442
Training Epoch: 1 | iteration: 104/262 | Loss: 0.834003210067749
Training Epoch: 1 | iteration: 105/262 | Loss: 0.6910145878791809
Training Epoch: 1 | iteration: 106/262 | Loss: 0.841050386428833
Training Epoch: 1 | iteration: 107/262 | Loss: 0.6789915561676025
Training Epoch: 1 | iteration: 108/262 | Loss: 0.7060417532920837
Training Epoch: 1 | iteration: 109/262 | Loss: 0.7783161401748657
Training Epoch: 1 | iteration: 110/262 | Loss: 0.7176086902618408
Training Epoch: 1 | iteration: 111/262 | Loss: 0.6754754781723022
Training Epoch: 1 | iteration: 112/262 | Loss: 0.76981520652771
Training Epoch: 1 | iteration: 113/262 | Loss: 0.7815903425216675
Training Epoch: 1 | iteration: 114/262 | Loss: 0.8144943714141846
Training Epoch: 1 | iteration: 115/262 | Loss: 0.7857871055603027
Training Epoch: 1 | iteration: 116/262 | Loss: 0.8010751008987427
Training Epoch: 1 | iteration: 117/262 | Loss: 0.8074889183044434
Training Epoch: 1 | iteration: 118/262 | Loss: 0.8183783292770386
Training Epoch: 1 | iteration: 119/262 | Loss: 0.7473245859146118
Training Epoch: 1 | iteration: 120/262 | Loss: 0.7750047445297241
Training Epoch: 1 | iteration: 121/262 | Loss: 0.7607693672180176
Training Epoch: 1 | iteration: 122/262 | Loss: 0.7553753852844238
Training Epoch: 1 | iteration: 123/262 | Loss: 0.7018910646438599
Training Epoch: 1 | iteration: 124/262 | Loss: 0.7907368540763855
Training Epoch: 1 | iteration: 125/262 | Loss: 0.7934269905090332
Training Epoch: 1 | iteration: 126/262 | Loss: 0.815933108329773
Training Epoch: 1 | iteration: 127/262 | Loss: 0.7638537883758545
Training Epoch: 1 | iteration: 128/262 | Loss: 0.8570380806922913
Training Epoch: 1 | iteration: 129/262 | Loss: 0.7183449864387512
Training Epoch: 1 | iteration: 130/262 | Loss: 0.6986387968063354
Training Epoch: 1 | iteration: 131/262 | Loss: 0.6605497598648071
Training Epoch: 1 | iteration: 132/262 | Loss: 0.7502172589302063
Training Epoch: 1 | iteration: 133/262 | Loss: 0.792061448097229
Training Epoch: 1 | iteration: 134/262 | Loss: 0.724943220615387
Training Epoch: 1 | iteration: 135/262 | Loss: 0.7119231224060059
Training Epoch: 1 | iteration: 136/262 | Loss: 0.6956429481506348
Training Epoch: 1 | iteration: 137/262 | Loss: 0.8744182586669922
Training Epoch: 1 | iteration: 138/262 | Loss: 0.7536042928695679
Training Epoch: 1 | iteration: 139/262 | Loss: 0.7350515127182007
Training Epoch: 1 | iteration: 140/262 | Loss: 0.7877272367477417
Training Epoch: 1 | iteration: 141/262 | Loss: 0.7027390003204346
Training Epoch: 1 | iteration: 142/262 | Loss: 0.8563097715377808
Training Epoch: 1 | iteration: 143/262 | Loss: 0.7233976125717163
Training Epoch: 1 | iteration: 144/262 | Loss: 0.710710883140564
Training Epoch: 1 | iteration: 145/262 | Loss: 0.7863208055496216
Training Epoch: 1 | iteration: 146/262 | Loss: 0.8286612033843994
Training Epoch: 1 | iteration: 147/262 | Loss: 0.7283188104629517
Training Epoch: 1 | iteration: 148/262 | Loss: 0.7225363850593567
Training Epoch: 1 | iteration: 149/262 | Loss: 0.7745336294174194
Training Epoch: 1 | iteration: 150/262 | Loss: 0.7789015769958496
Training Epoch: 1 | iteration: 151/262 | Loss: 0.8156165480613708
Training Epoch: 1 | iteration: 152/262 | Loss: 0.8181936144828796
Training Epoch: 1 | iteration: 153/262 | Loss: 0.6832661628723145
Training Epoch: 1 | iteration: 154/262 | Loss: 0.7351205348968506
Training Epoch: 1 | iteration: 155/262 | Loss: 0.796471118927002
Training Epoch: 1 | iteration: 156/262 | Loss: 0.7489113807678223
Training Epoch: 1 | iteration: 157/262 | Loss: 0.7700512409210205
Training Epoch: 1 | iteration: 158/262 | Loss: 0.7185639142990112
Training Epoch: 1 | iteration: 159/262 | Loss: 0.7860783338546753
Training Epoch: 1 | iteration: 160/262 | Loss: 0.7246994972229004
Training Epoch: 1 | iteration: 161/262 | Loss: 0.7183078527450562
Training Epoch: 1 | iteration: 162/262 | Loss: 0.7183185815811157
Training Epoch: 1 | iteration: 163/262 | Loss: 0.8268007636070251
Training Epoch: 1 | iteration: 164/262 | Loss: 0.7975298762321472
Training Epoch: 1 | iteration: 165/262 | Loss: 0.7494364976882935
Training Epoch: 1 | iteration: 166/262 | Loss: 0.720736563205719
Training Epoch: 1 | iteration: 167/262 | Loss: 0.7400863170623779
Training Epoch: 1 | iteration: 168/262 | Loss: 0.8126873970031738
Training Epoch: 1 | iteration: 169/262 | Loss: 0.7763658761978149
Training Epoch: 1 | iteration: 170/262 | Loss: 0.7112236618995667
Training Epoch: 1 | iteration: 171/262 | Loss: 0.7504570484161377
Training Epoch: 1 | iteration: 172/262 | Loss: 0.7310499548912048
Training Epoch: 1 | iteration: 173/262 | Loss: 0.7014950513839722
Training Epoch: 1 | iteration: 174/262 | Loss: 0.8225892782211304
Training Epoch: 1 | iteration: 175/262 | Loss: 0.7959123253822327
Training Epoch: 1 | iteration: 176/262 | Loss: 0.7296426296234131
Training Epoch: 1 | iteration: 177/262 | Loss: 0.7687363028526306
Training Epoch: 1 | iteration: 178/262 | Loss: 0.7224636077880859
Training Epoch: 1 | iteration: 179/262 | Loss: 0.6953408122062683
Training Epoch: 1 | iteration: 180/262 | Loss: 0.6843273639678955
Training Epoch: 1 | iteration: 181/262 | Loss: 0.8028168678283691
Training Epoch: 1 | iteration: 182/262 | Loss: 0.7201231718063354
Training Epoch: 1 | iteration: 183/262 | Loss: 0.7297713756561279
Training Epoch: 1 | iteration: 184/262 | Loss: 0.7628076076507568
Training Epoch: 1 | iteration: 185/262 | Loss: 0.7285428047180176
Training Epoch: 1 | iteration: 186/262 | Loss: 0.7116225957870483
Training Epoch: 1 | iteration: 187/262 | Loss: 0.8513203859329224
Training Epoch: 1 | iteration: 188/262 | Loss: 0.732341468334198
Training Epoch: 1 | iteration: 189/262 | Loss: 0.7785217761993408
Training Epoch: 1 | iteration: 190/262 | Loss: 0.7555768489837646
Training Epoch: 1 | iteration: 191/262 | Loss: 0.7385292649269104
Training Epoch: 1 | iteration: 192/262 | Loss: 0.7832876443862915
Training Epoch: 1 | iteration: 193/262 | Loss: 0.7728472948074341
Training Epoch: 1 | iteration: 194/262 | Loss: 0.8143746852874756
Training Epoch: 1 | iteration: 195/262 | Loss: 0.6002478003501892
Training Epoch: 1 | iteration: 196/262 | Loss: 0.8852697610855103
Training Epoch: 1 | iteration: 197/262 | Loss: 0.8094430565834045
Training Epoch: 1 | iteration: 198/262 | Loss: 0.7431058883666992
Training Epoch: 1 | iteration: 199/262 | Loss: 0.77024906873703
Training Epoch: 1 | iteration: 200/262 | Loss: 0.7093242406845093
Training Epoch: 1 | iteration: 201/262 | Loss: 0.79085773229599
Training Epoch: 1 | iteration: 202/262 | Loss: 0.8505730032920837
Training Epoch: 1 | iteration: 203/262 | Loss: 0.8185634613037109
Training Epoch: 1 | iteration: 204/262 | Loss: 0.7308059930801392
Training Epoch: 1 | iteration: 205/262 | Loss: 0.843367874622345
Training Epoch: 1 | iteration: 206/262 | Loss: 0.9058572053909302
Training Epoch: 1 | iteration: 207/262 | Loss: 0.7108336091041565
Training Epoch: 1 | iteration: 208/262 | Loss: 0.7001644372940063
Training Epoch: 1 | iteration: 209/262 | Loss: 0.789732813835144
Training Epoch: 1 | iteration: 210/262 | Loss: 0.750538170337677
Training Epoch: 1 | iteration: 211/262 | Loss: 0.7378159761428833
Training Epoch: 1 | iteration: 212/262 | Loss: 0.7525542974472046
Training Epoch: 1 | iteration: 213/262 | Loss: 0.8129035830497742
Training Epoch: 1 | iteration: 214/262 | Loss: 0.8615431189537048
Training Epoch: 1 | iteration: 215/262 | Loss: 0.6731852889060974
Training Epoch: 1 | iteration: 216/262 | Loss: 0.7331736087799072
Training Epoch: 1 | iteration: 217/262 | Loss: 0.681100606918335
Training Epoch: 1 | iteration: 218/262 | Loss: 0.7938193082809448
Training Epoch: 1 | iteration: 219/262 | Loss: 0.8078826069831848
Training Epoch: 1 | iteration: 220/262 | Loss: 0.818216860294342
Training Epoch: 1 | iteration: 221/262 | Loss: 0.7580002546310425
Training Epoch: 1 | iteration: 222/262 | Loss: 0.7117811441421509
Training Epoch: 1 | iteration: 223/262 | Loss: 0.748735785484314
Training Epoch: 1 | iteration: 224/262 | Loss: 0.7864266037940979
Training Epoch: 1 | iteration: 225/262 | Loss: 0.6455242037773132
Training Epoch: 1 | iteration: 226/262 | Loss: 0.7486518621444702
Training Epoch: 1 | iteration: 227/262 | Loss: 0.7905105352401733
Training Epoch: 1 | iteration: 228/262 | Loss: 0.7284006476402283
Training Epoch: 1 | iteration: 229/262 | Loss: 0.7242952585220337
Training Epoch: 1 | iteration: 230/262 | Loss: 0.7596568465232849
Training Epoch: 1 | iteration: 231/262 | Loss: 0.7779802083969116
Training Epoch: 1 | iteration: 232/262 | Loss: 0.7665603756904602
Training Epoch: 1 | iteration: 233/262 | Loss: 0.719265878200531
Training Epoch: 1 | iteration: 234/262 | Loss: 0.7377532720565796
Training Epoch: 1 | iteration: 235/262 | Loss: 0.7203129529953003
Training Epoch: 1 | iteration: 236/262 | Loss: 0.7172079682350159
Training Epoch: 1 | iteration: 237/262 | Loss: 0.8011311888694763
Training Epoch: 1 | iteration: 238/262 | Loss: 0.7831793427467346
Training Epoch: 1 | iteration: 239/262 | Loss: 0.75230872631073
Training Epoch: 1 | iteration: 240/262 | Loss: 0.7645482420921326
Training Epoch: 1 | iteration: 241/262 | Loss: 0.8492962121963501
Training Epoch: 1 | iteration: 242/262 | Loss: 0.7524397969245911
Training Epoch: 1 | iteration: 243/262 | Loss: 0.8138285875320435
Training Epoch: 1 | iteration: 244/262 | Loss: 0.7483319640159607
Training Epoch: 1 | iteration: 245/262 | Loss: 0.8386496305465698
Training Epoch: 1 | iteration: 246/262 | Loss: 0.7774968147277832
Training Epoch: 1 | iteration: 247/262 | Loss: 0.6560356616973877
Training Epoch: 1 | iteration: 248/262 | Loss: 0.6559009552001953
Training Epoch: 1 | iteration: 249/262 | Loss: 0.7601510882377625
Training Epoch: 1 | iteration: 250/262 | Loss: 0.8407975435256958
Training Epoch: 1 | iteration: 251/262 | Loss: 0.7793797850608826
Training Epoch: 1 | iteration: 252/262 | Loss: 0.6579782962799072
Training Epoch: 1 | iteration: 253/262 | Loss: 0.7514393329620361
Training Epoch: 1 | iteration: 254/262 | Loss: 0.7522768378257751
Training Epoch: 1 | iteration: 255/262 | Loss: 0.725591778755188
Training Epoch: 1 | iteration: 256/262 | Loss: 0.7891698479652405
Training Epoch: 1 | iteration: 257/262 | Loss: 0.8132821321487427
Training Epoch: 1 | iteration: 258/262 | Loss: 0.7417981624603271
Training Epoch: 1 | iteration: 259/262 | Loss: 0.7403542399406433
Training Epoch: 1 | iteration: 260/262 | Loss: 0.7875155210494995
Training Epoch: 1 | iteration: 261/262 | Loss: 0.7874652743339539
Validating Epoch: 1 | iteration: 0/66 | Loss: 0.5796467661857605
Validating Epoch: 1 | iteration: 1/66 | Loss: 0.6760222911834717
Validating Epoch: 1 | iteration: 2/66 | Loss: 0.6038698554039001
Validating Epoch: 1 | iteration: 3/66 | Loss: 0.648178219795227
Validating Epoch: 1 | iteration: 4/66 | Loss: 0.5652261972427368
Validating Epoch: 1 | iteration: 5/66 | Loss: 0.591812252998352
Validating Epoch: 1 | iteration: 6/66 | Loss: 0.6694366931915283
Validating Epoch: 1 | iteration: 7/66 | Loss: 0.7622769474983215
Validating Epoch: 1 | iteration: 8/66 | Loss: 0.6208357214927673
Validating Epoch: 1 | iteration: 9/66 | Loss: 0.5722787380218506
Validating Epoch: 1 | iteration: 10/66 | Loss: 0.6365605592727661
Validating Epoch: 1 | iteration: 11/66 | Loss: 0.6034557223320007
Validating Epoch: 1 | iteration: 12/66 | Loss: 0.5953765511512756
Validating Epoch: 1 | iteration: 13/66 | Loss: 0.6487220525741577
Validating Epoch: 1 | iteration: 14/66 | Loss: 0.6351971626281738
Validating Epoch: 1 | iteration: 15/66 | Loss: 0.6124972105026245
Validating Epoch: 1 | iteration: 16/66 | Loss: 0.6553221940994263
Validating Epoch: 1 | iteration: 17/66 | Loss: 0.6165304780006409
Validating Epoch: 1 | iteration: 18/66 | Loss: 0.5960663557052612
Validating Epoch: 1 | iteration: 19/66 | Loss: 0.6810238361358643
Validating Epoch: 1 | iteration: 20/66 | Loss: 0.7475887537002563
Validating Epoch: 1 | iteration: 21/66 | Loss: 0.6569008827209473
Validating Epoch: 1 | iteration: 22/66 | Loss: 0.6572990417480469
Validating Epoch: 1 | iteration: 23/66 | Loss: 0.716507613658905
Validating Epoch: 1 | iteration: 24/66 | Loss: 0.5648166537284851
Validating Epoch: 1 | iteration: 25/66 | Loss: 0.6090691089630127
Validating Epoch: 1 | iteration: 26/66 | Loss: 0.6546228528022766
Validating Epoch: 1 | iteration: 27/66 | Loss: 0.6900033950805664
Validating Epoch: 1 | iteration: 28/66 | Loss: 0.6071733832359314
Validating Epoch: 1 | iteration: 29/66 | Loss: 0.6169323921203613
Validating Epoch: 1 | iteration: 30/66 | Loss: 0.6768498420715332
Validating Epoch: 1 | iteration: 31/66 | Loss: 0.6736081838607788
Validating Epoch: 1 | iteration: 32/66 | Loss: 0.7039437890052795
Validating Epoch: 1 | iteration: 33/66 | Loss: 0.6463142037391663
Validating Epoch: 1 | iteration: 34/66 | Loss: 0.667741060256958
Validating Epoch: 1 | iteration: 35/66 | Loss: 0.6569972634315491
Validating Epoch: 1 | iteration: 36/66 | Loss: 0.6405899524688721
Validating Epoch: 1 | iteration: 37/66 | Loss: 0.6579232215881348
Validating Epoch: 1 | iteration: 38/66 | Loss: 0.7354156970977783
Validating Epoch: 1 | iteration: 39/66 | Loss: 0.6753362417221069
Validating Epoch: 1 | iteration: 40/66 | Loss: 0.6813331842422485
Validating Epoch: 1 | iteration: 41/66 | Loss: 0.6713139414787292
Validating Epoch: 1 | iteration: 42/66 | Loss: 0.6233968734741211
Validating Epoch: 1 | iteration: 43/66 | Loss: 0.6756662130355835
Validating Epoch: 1 | iteration: 44/66 | Loss: 0.7164826989173889
Validating Epoch: 1 | iteration: 45/66 | Loss: 0.6230670213699341
Validating Epoch: 1 | iteration: 46/66 | Loss: 0.6982736587524414
Validating Epoch: 1 | iteration: 47/66 | Loss: 0.6363973617553711
Validating Epoch: 1 | iteration: 48/66 | Loss: 0.6507656574249268
Validating Epoch: 1 | iteration: 49/66 | Loss: 0.6864117383956909
Validating Epoch: 1 | iteration: 50/66 | Loss: 0.6081274747848511
Validating Epoch: 1 | iteration: 51/66 | Loss: 0.7155246138572693
Validating Epoch: 1 | iteration: 52/66 | Loss: 0.6660369038581848
Validating Epoch: 1 | iteration: 53/66 | Loss: 0.7015091180801392
Validating Epoch: 1 | iteration: 54/66 | Loss: 0.6692821979522705
Validating Epoch: 1 | iteration: 55/66 | Loss: 0.6546258926391602
Validating Epoch: 1 | iteration: 56/66 | Loss: 0.621715784072876
Validating Epoch: 1 | iteration: 57/66 | Loss: 0.6916437149047852
Validating Epoch: 1 | iteration: 58/66 | Loss: 0.6632798910140991
Validating Epoch: 1 | iteration: 59/66 | Loss: 0.6142526268959045
Validating Epoch: 1 | iteration: 60/66 | Loss: 0.6608300805091858
Validating Epoch: 1 | iteration: 61/66 | Loss: 0.6614503860473633
Validating Epoch: 1 | iteration: 62/66 | Loss: 0.6692030429840088
Validating Epoch: 1 | iteration: 63/66 | Loss: 0.6055436134338379
Validating Epoch: 1 | iteration: 64/66 | Loss: 0.6473996043205261
Validating Epoch: 1 | iteration: 65/66 | Loss: 0.6815617680549622
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.994140625, 'Novelty': 1.0, 'Uniqueness': 0.9941060903732809}
Training Epoch: 2 | iteration: 0/262 | Loss: 0.7014511823654175
Training Epoch: 2 | iteration: 1/262 | Loss: 0.6991468667984009
Training Epoch: 2 | iteration: 2/262 | Loss: 0.7224582433700562
Training Epoch: 2 | iteration: 3/262 | Loss: 0.6728800535202026
Training Epoch: 2 | iteration: 4/262 | Loss: 0.7753042578697205
Training Epoch: 2 | iteration: 5/262 | Loss: 0.7335866689682007
Training Epoch: 2 | iteration: 6/262 | Loss: 0.715548038482666
Training Epoch: 2 | iteration: 7/262 | Loss: 0.6939584016799927
Training Epoch: 2 | iteration: 8/262 | Loss: 0.599319577217102
Training Epoch: 2 | iteration: 9/262 | Loss: 0.7439072132110596
Training Epoch: 2 | iteration: 10/262 | Loss: 0.7824468016624451
Training Epoch: 2 | iteration: 11/262 | Loss: 0.7112671732902527
Training Epoch: 2 | iteration: 12/262 | Loss: 0.713940441608429
Training Epoch: 2 | iteration: 13/262 | Loss: 0.7215214371681213
Training Epoch: 2 | iteration: 14/262 | Loss: 0.7581416368484497
Training Epoch: 2 | iteration: 15/262 | Loss: 0.727925181388855
Training Epoch: 2 | iteration: 16/262 | Loss: 0.7768617868423462
Training Epoch: 2 | iteration: 17/262 | Loss: 0.7146782875061035
Training Epoch: 2 | iteration: 18/262 | Loss: 0.7086549997329712
Training Epoch: 2 | iteration: 19/262 | Loss: 0.7722667455673218
Training Epoch: 2 | iteration: 20/262 | Loss: 0.7223790884017944
